source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_bp_rp_excess_factor,x,y,z,labels,vt_alpha,vt_delta
1989384188151530112,345.26849788103334,52.08709225708618,10.197913255543966,0.018951362,87.42481414365676,0.01846788,35.78849769139049,0.017210035,,,13.985748,15.190181,12.897029,47934.39561172545,21.200438,11464.217558191333,23.564264,54997.97074131378,52.140747,1.386524,-27.246191,93.39806,-12.250238,0,40.63917129793236,16.636179355053304
1991806446618257664,346.53888585140777,50.407419543288206,8.895041006974541,0.18233746,74.29627978912713,0.17340346,29.916693667197933,0.16367249,,,18.83133,19.023125,18.630474,552.6050330670878,0.9930271,335.8665189081024,8.010201,279.8781113563115,5.1266,1.114258,-31.17143,106.56195,-17.653358,-1,39.5950187182182,15.943625294590525
2008100143805848832,340.21766665876487,58.140438439648456,7.083380970518111,0.0368302,57.96016709023691,0.03864726,28.241569461125824,0.03690074,,,16.262474,17.675177,15.007865,5887.8569823599255,4.235855,1162.3758738270146,16.710987,7870.681862121437,28.845663,1.5341843,-39.834473,135.43402,-1.1699357,-1,38.78916828191229,18.900342172364965
2002656599172111360,343.6298316990304,54.56164062755466,3.2878410158928517,0.015054727,24.7966678233816,0.015483336,10.567628677908623,0.016527735,,,14.047195,14.702506,13.271311,45296.91736013439,6.8717895,17964.467860641485,19.71649,38961.348474196224,33.752674,1.256726,-85.76799,290.82108,-23.974174,-1,35.7522974095058,15.236603808901913
1920109904713761536,352.9534312110451,39.21138667508906,25.97901205986757,0.018501885,243.8002369878301,0.02065146,61.24313554661899,0.015030201,-4.981072,0.5429722,11.7489805,12.879519,10.684319,376144.3616674604,163.40747,96296.21393678464,94.45615,422114.8914367781,247.25836,1.3782238,-10.202402,34.430298,-13.861702,0,44.48698065540238,11.175223699534904
2200682968357342848,339.163321543501,59.874138674986874,4.409014694957169,0.09234845,34.27980277960763,0.094020665,17.61087286132173,0.094847426,,,17.889528,19.755796,16.5787,1315.6361015901,1.7690747,171.04017295186242,8.433993,1852.1593995081262,11.3273535,1.5378109,-65.38606,217.1173,5.1605287,-1,36.85684935013498,18.93480228422554
1942527533757602176,348.59429717134054,48.39778574949656,16.591993954360593,0.013706291,146.69287255039936,0.011050412,49.285270638819014,0.011527518,,,9.014802,9.4447565,8.405746,4666874.702387699,8863.131,2277793.435594381,14240.325,3442387.842758496,16632.523,1.2256985,-17.046255,56.567444,-11.917482,0,41.911371359521404,14.081210929920102
1990570320682486528,344.78221270575733,53.953546671156815,4.170654762685776,0.016851433,31.748152818898742,0.01820307,13.22315377399946,0.015764762,,,14.24989,14.949481,13.437497,37582.9154405626,6.895916,14309.496689634889,21.493893,33431.77700894185,31.04636,1.2702919,-68.921684,228.55693,-22.39247,-1,36.085743667679615,15.029766937584196
1941569519830964992,349.1836421922732,47.454492749015,14.054666770487051,0.04151822,123.83724914178669,0.033908248,41.840903417104535,0.03211878,,,16.354149,16.335665,16.427689,5411.122114060487,3.7156851,3991.638571667253,12.681724,2128.5440581507773,8.534556,1.1310376,-20.069834,66.52213,-15.3112955,0,41.76881768600777,14.112434495746458
1990725798492120320,348.2981959586627,49.4851564822909,10.097906112587635,0.047495563,87.4370936082534,0.039301008,29.715787994670034,0.038544312,,,16.483727,18.34,15.187074,4802.376809887478,5.1679,630.1110470943462,10.305529,6673.117224012341,21.371258,1.5207529,-28.486553,93.16971,-17.74677,0,41.047416116818965,13.950101321085754
2002675462669287040,344.78619827285195,54.83788463822042,9.440388703307104,0.035186283,78.21364980473662,0.04094672,32.068881819893704,0.034138866,,,16.07936,17.846704,14.779614,6969.521632867027,4.0222774,992.5111586751976,7.7690635,9712.087041155137,22.919722,1.5359157,-31.14735,100.89455,-8.41666,0,39.27481202605925,16.103318391439636
2003745905957224704,343.850392605198,56.02058044936288,10.377989724251616,0.07800786,86.65210887798997,0.08955065,37.59819506871671,0.07504451,,,17.494312,19.562263,16.159815,1893.3096166405958,2.0411825,204.41448826892423,7.394613,2724.159069727062,6.9605746,1.5468012,-28.415352,91.909424,-5.4815073,0,39.581052607306425,17.17414793735792
1942420266949572608,349.26347732872904,48.367176868737474,11.042366593775641,0.16035916,97.91660059332544,0.13343216,30.031620873007355,0.12849888,,,18.516424,20.894615,17.095665,738.544624605358,1.3184943,59.91986516789655,6.456884,1150.5151250917745,7.2730165,1.6389463,-26.203169,84.753494,-18.20459,0,42.03544075804596,12.892527032453463
2008496208502141184,341.15228376057695,59.48140320578944,5.024309414656646,0.045724194,39.24529241849056,0.048293125,17.521772333493793,0.04154585,,,16.527065,18.029154,15.331235,4614.458742623346,3.8444157,838.9873903909694,6.606267,5843.38181739518,10.872354,1.4481372,-59.687744,189.86443,1.6555284,-1,37.02820262352666,16.531912397784236
2008493253564647424,341.16388927738905,59.47223844614451,5.0032863934826395,0.015333204,38.897331854052624,0.017120559,17.745066034044143,0.014943438,,,14.102473,14.943247,13.204112,43048.4324942118,15.593012,14391.906461682818,24.311525,41448.92247032316,37.79955,1.2971629,-59.941708,190.66153,1.6246115,-1,36.85410663944904,16.812941267964923
2009732231362330880,344.4505318177075,55.966100231181656,11.102005713912394,0.026008721,93.27235130259261,0.027342685,39.59616641374626,0.024142737,,,15.39916,16.929815,14.196275,13040.14623052633,6.6694603,2309.3565476631397,9.351641,16620.66062962243,16.200478,1.4516722,-26.977156,85.767555,-5.4268813,0,39.826571151396436,16.907256190889715
1995439439203794176,347.06854096901947,52.941863619674386,15.517621830400827,0.013219512,137.12879711406794,0.013235305,51.55334587405874,0.011694356,,,13.444763,14.734554,12.315045,78893.51743585881,38.744568,17441.95790624408,38.707123,94002.66939415978,98.269775,1.4125955,-19.368462,60.98294,-7.669852,0,41.891406480425445,15.749005408686712
1990864332658892288,349.5951955156586,50.16820651848385,10.813737380914322,0.042918984,94.99076860544471,0.040979315,31.169182841466373,0.035835028,,,16.25625,18.017792,14.985619,5921.702674438322,4.291944,847.8137761957933,11.024956,8033.60987096295,14.689499,1.4998091,-28.212416,86.591515,-16.049562,0,41.641563040186035,13.66378555789064
1938351043138079616,351.9736782649679,46.002469480711234,13.70238564883211,0.071954355,123.35722975930604,0.05980475,36.70322113773378,0.0590903,,,17.046335,19.107956,15.705324,2860.307871947384,1.9187266,310.6235362709853,9.2040205,4140.2669379010395,10.370171,1.5560879,-21.973318,67.16786,-18.213491,0,42.676604737791116,12.697827797812053
1923877243868113792,354.0364391805715,42.362901394954406,14.197050415723236,0.10067352,130.06019618003114,0.07953349,33.607362303168216,0.075123824,,,17.37204,19.606428,15.986604,2118.998464986497,2.2575572,196.26618806922124,7.3427715,3195.3377409553277,9.262862,1.6005694,-21.081533,63.43577,-22.2006,0,43.427789023472464,11.221676443707187
2009849638598287232,345.74844902433216,57.05879230820875,12.698992268231851,0.13913645,111.84385780637021,0.15149553,42.270699725216716,0.13533306,,,18.074583,20.714146,16.547443,1109.4654877635344,2.7491493,70.7552848650515,7.0150704,1906.2531669385771,9.102651,1.7819468,-25.044964,74.561356,-3.7882237,-1,41.750753615249536,15.77944112431359
1941730563925465216,351.83326499452306,47.70609171255229,14.730731591217992,0.021110728,133.0712581786026,0.017026812,39.27144543655933,0.017724102,,,14.641453,16.174034,13.438518,26203.885714770287,11.832649,4632.369418662525,14.594789,33400.370380216824,44.731262,1.451416,-21.109116,62.739475,-15.052446,0,42.823423709824375,12.637873652399621
1992636440465254784,349.2955888926972,52.559206785555155,7.755316462311189,0.051342923,67.08694027592263,0.04830012,22.314010453933598,0.04969693,,,16.717121,18.289278,15.50493,3873.45125437496,2.3199153,660.245660100754,8.773234,4979.506016742871,11.004818,1.4560018,-41.04386,121.01157,-17.265724,0,41.00717954581105,13.639534450492205
2014276822163604480,343.9486030613388,59.53293816080672,10.037240643026779,0.08381371,84.94549056535539,0.093088605,35.1091686288705,0.08357341,,,17.64067,19.757956,16.310745,1654.5436744914002,2.008548,170.7004237838732,7.022317,2370.608829760188,8.61676,1.5359578,-32.012154,94.34572,-0.19932713,0,40.11875354590641,16.581646348132214
1995746306024780800,349.2028954097618,53.48709933112187,3.401335606346242,0.10926582,27.36182167649406,0.09786551,8.202329813511398,0.091319576,,,18.015938,19.50157,16.84377,1171.0393392178573,1.4479454,216.1667100702974,4.425201,1450.9438021121139,8.743055,1.4236162,-95.13515,275.99188,-34.857548,-1,38.134403881077866,11.431656911314555
2013345943834701696,345.3365213653276,59.05124392614117,6.354079935058447,0.18109243,53.02622827544461,0.21505202,22.683069186499573,0.173321,,,18.74627,20.780012,17.38477,597.6395770107299,1.2253238,66.59050810585526,6.2729983,881.5570009012603,8.311052,1.5864872,-51.706177,148.62448,-2.334193,-1,39.56029324976946,16.922736125252136
1991383748821648768,351.5514211838223,51.19591524376784,23.080956304269357,0.014869222,207.54299429304464,0.013253172,61.80057936965012,0.012055119,-3.5841503,0.9464865,12.605737,13.885624,11.481571,170864.60085252955,58.371773,38121.271723040685,52.57423,202548.77655718903,133.96147,1.4085425,-14.325548,40.264874,-7.1161966,0,42.626111682883824,12.692880370406778
1921178320776903168,356.39670958616074,40.44363309202213,14.784727387027472,0.01650367,135.69296296597165,0.012154618,29.261655611817268,0.0124361245,-3.3693397,0.4255957,8.661335,8.976807,8.1762,6462679.13339505,2223.02,3505051.540899381,3772.1694,4252832.195314387,3167.2898,1.200413,-21.2224,59.59793,-23.927166,0,43.507631733060485,9.382250254037498
2009989787670418944,347.3590370338861,57.75842201561869,17.967996797058365,0.030737238,155.93762838963363,0.031504158,57.64966402612616,0.028776014,,,15.496794,17.343735,14.192939,11918.70530671567,9.930496,1577.3323693267187,9.688945,16671.80663672675,21.55668,1.5311344,-18.690086,52.368042,-2.3860133,0,41.14079716155555,15.209626814411337
2009550326619779968,348.50885047443217,57.60077856183576,3.798395033568851,0.2793019,30.033758694001232,0.29680818,10.784025466056384,0.26338693,,,19.523907,21.19958,18.181377,292.00080119776624,0.8849514,45.24649061076202,5.616996,423.2600304165293,7.1377826,1.60447,-90.590706,246.84914,-13.016928,-1,37.48271120602359,13.45867216624241
2013674392872268032,347.4256747406364,59.061431046572345,8.74689522055121,0.04985038,73.19363237110277,0.052504268,27.117303336351977,0.04461566,,,16.693933,18.475859,15.425702,3957.0638644734586,3.1025763,555.9980326294703,6.8103175,5356.454787616865,12.9771595,1.4941515,-39.416218,107.286865,-2.527507,0,39.66804665825517,14.69650322228245
1996904091771513984,350.0230345656592,55.53649050285906,3.321282497772522,0.055882975,26.163512782863705,0.05386587,7.953877358460389,0.0499888,,,16.417233,17.552277,15.332724,5105.683388091393,3.4490304,1301.6869042340204,8.261194,5835.377262081681,13.094682,1.3978666,-103.534454,281.47772,-26.55566,-1,37.34321244590553,11.352578471809997
1943330903099293440,353.9828744628079,48.620346978571874,9.791704656508768,0.024279792,85.47145262877818,0.020745715,22.08017015907714,0.021816833,,,15.108604,16.624033,13.9081745,17041.39433186138,8.272456,3060.579619733023,9.593532,21671.4793736093,26.930784,1.4512931,-34.579746,93.56374,-21.90993,-1,41.37940281546342,10.689700796530019
1943016133537388800,353.1904681172711,50.29588678953711,15.552327357429816,0.013851386,140.68178504395414,0.013055745,38.605724419485085,0.011584283,-3.3648417,0.19623478,8.754757,9.094768,8.247337,5929855.684379563,2014.0206,3144198.9231035323,3459.9888,3983118.2784135835,2838.215,1.2019377,-21.918945,59.271442,-11.866971,0,42.88090280593471,11.767325216035733
1938935261769676032,355.19983773466134,46.38849235964824,15.305384610658024,0.11231307,142.25329802420669,0.09597322,37.07294848820538,0.086903974,,,17.134823,19.612404,15.6571,2636.439862942087,3.3866765,195.18902016522094,8.327828,4328.308050592905,13.196024,1.7157596,-22.058674,59.20397,-16.648138,0,44.059497081605066,11.48244355954846
1944503081275084160,353.4786502233219,50.28439658493224,16.017920315036804,0.13196352,143.33172054260694,0.11315832,37.73200560899252,0.10095187,,,17.907873,20.347267,16.432514,1293.592776229264,1.5943068,99.19956950590652,8.306968,2119.1064230666825,8.386444,1.714841,-21.452826,57.470715,-11.593434,0,42.41872635459787,11.166709048624211
2014050906885610240,347.2635282914607,60.522064946973614,5.511883363578518,0.09571663,45.44185601474774,0.095196955,16.859175877768614,0.090259135,,,17.615438,19.368828,16.315243,1693.4458811141699,2.2292764,244.27876320769795,7.42588,2360.809228743475,9.754487,1.5383356,-64.00371,169.76118,0.35942972,-1,39.08206308979619,14.49965809237822
1997236831475459328,350.583434896558,56.40256437457503,10.392506711149816,0.034455407,91.98805913787649,0.03295999,30.28662904699254,0.033494774,,,15.685934,17.52881,14.395067,10013.202175420549,6.5815687,1330.1251118675623,9.299068,13839.842621616825,17.1879,1.5149966,-34.052265,89.69941,-7.304713,0,41.9597199806193,13.815037363316131
2014012080380518016,347.62984329614784,60.43462808105544,8.225925305667982,0.05552449,69.31304642418998,0.06088643,25.4961302649392,0.05540373,,,17.007933,18.876438,15.704354,2963.2871355584057,2.3771122,384.4513814335417,6.796845,4143.970418667632,9.872396,1.5281751,-43.15133,113.65061,-0.076883726,0,39.94401027216921,14.693015842510592
1944742641670771072,353.6214158724157,51.05465695281465,13.085476693871119,0.045373302,117.57286969086306,0.04215901,31.532623702013154,0.039731015,,,15.922013,17.595657,14.603006,8056.410710845836,5.3092465,1250.7027088357888,14.469944,11427.618525207463,24.994171,1.5736935,-26.715551,70.35971,-13.262666,0,42.59307640459453,11.423310956928601
1993127612924549760,353.15726229490394,52.19007533520646,12.590641329204114,0.014032918,114.1537825417724,0.012684419,30.93415896246363,0.0116886515,,,13.589781,14.810123,12.494308,69029.47541887572,20.230703,16269.255365492249,19.685066,79695.65413969666,50.833706,1.3902019,-27.946018,73.33989,-12.184558,0,42.979750835417995,11.64694165104322
2207401229216579584,346.04398360804015,62.56788189574043,4.825022267347701,0.011255814,39.54596533071762,0.01176446,15.244189714106904,0.0122492025,-6.139401,0.61058927,11.38909,11.748492,10.864755,523975.2550955458,226.17113,272910.447200941,382.86,357483.7700247742,358.56705,1.2030993,-73.97249,193.43532,8.038931,-1,38.85297677449742,14.977056292722951
1940419671187441792,355.20510480055725,48.64905383358315,12.035312707438813,0.019971622,106.5088223772674,0.017206093,25.71400178218035,0.017341144,,,14.546632,16.061825,13.347108,28595.248474361553,15.183332,5136.731243841847,12.758267,36334.14521603216,48.978645,1.4502716,-29.17218,75.66139,-18.113285,0,41.95170762004571,10.1282340789227
2208485485123512192,345.5176799716169,64.07390628964133,13.358961344854244,0.019943336,113.14175087222642,0.022586647,46.285208256546206,0.020957703,,,15.038753,16.544464,13.844799,18173.800263492878,9.211746,3293.2986719913793,14.156855,22974.112607047893,20.941635,1.445345,-27.163116,69.58683,4.8245406,-1,40.14871419779646,16.4244550181672
2009718173936530432,350.5341774153256,58.47207371482733,5.1266701237014445,0.16215687,41.74389411940548,0.17306355,12.541656414259808,0.14880341,,,18.70908,20.314236,17.37742,618.4646863918992,1.0061964,102.26391350172288,6.2321634,887.5441272217167,8.799893,1.6004277,-71.31424,181.37112,-8.159075,-1,38.59926417713468,11.59687468946092
1943568775569686656,355.918832124029,49.99925500170479,12.755720173239036,0.03147668,115.56934944894928,0.024754766,28.45570386033208,0.023580376,,,15.289462,17.059536,14.023359,14426.526267858402,9.736909,2049.284841421266,18.511312,19490.110440565517,22.809069,1.493041,-28.682186,71.29132,-15.519141,0,42.94960008290031,10.575131786292292
1944865821334046464,355.3007500632829,51.65267597118729,5.187642564640797,0.037379563,44.037312717280166,0.032723233,8.963806213797884,0.03258689,,,16.030205,17.353125,14.890194,7292.3087728650935,3.2480233,1563.7477898678167,11.7571945,8771.634399605622,14.555265,1.417299,-71.12878,176.18211,-32.54545,-1,40.24131863955146,8.191130652963023
1926258098858374272,357.87462520779485,45.32412940844276,17.221986246916245,0.10296087,158.63595579220782,0.086511604,33.87820323625489,0.0795087,,,17.4842,20.19124,15.989874,1911.0279280515642,2.3203647,114.53031034365098,7.08645,3185.72861917338,12.070706,1.7269548,-20.893888,51.674747,-16.271023,0,43.66564007350337,9.325208912845763
1997756625600681600,353.09671688774444,56.235063227910025,10.000155617356814,0.021271441,90.24529444105501,0.021466313,25.059550452727088,0.020007696,,,14.95944,16.374765,13.794512,19551.082449380254,9.108678,3850.442119379517,9.036735,24063.200965744578,21.87534,1.4277288,-37.41489,92.33147,-8.6437645,0,42.77984897500834,11.879220854550898
1997477624525233920,353.4657527955323,55.59178792939594,5.237468141345671,0.06867197,43.20825859198781,0.06842612,12.706871588220515,0.06862106,,,17.305092,18.944984,16.071878,2253.7735764373215,1.9916047,360.92996917255783,7.241316,2953.9771296562567,8.994514,1.4708253,-71.37442,176.09454,-18.745995,-1,39.10810822387881,11.501081632371262
1994127446951806976,354.4873120567977,53.82401995693793,12.536595379007954,0.053705037,113.4678700826209,0.0463768,27.435353247527374,0.04608542,,,16.790733,18.801472,15.468198,3619.537928975626,2.6532443,411.93444079786485,6.1293044,5150.850505920327,9.484556,1.5368772,-29.774347,73.26563,-10.407981,0,42.90567440490166,10.374146732152013
2013928826741915392,350.5348021016127,60.75138067538134,3.623940753643993,0.049194768,27.910087778071023,0.053321935,9.041611196715085,0.054313295,,,16.701263,17.96772,15.575239,3930.4391209368073,2.7330039,887.8286699183375,7.222639,4667.264962028972,9.462966,1.4133519,-104.42136,255.41942,-1.2156392,-1,36.50913576341126,11.827315389534936
2208896977350809216,346.6514948456763,65.2558453831175,3.2931101957454936,0.012041129,25.778634626014703,0.013009538,10.524380750761146,0.011914915,,,13.506271,14.023738,12.839013,74548.39962312792,13.035317,33567.71537968658,25.920527,58016.69101305263,38.201286,1.2285228,-114.589325,280.16547,24.261124,-1,37.10864414890116,15.149968407303417
1994395281113250816,354.75597155333935,54.598968125471956,9.675177775308375,0.046875414,87.1831513932048,0.043430768,20.611704078401406,0.04201445,,,16.57871,18.107164,15.379498,4400.101687143821,2.8323293,780.8210525504462,8.058789,5589.324615834551,12.986311,1.447727,-39.25439,94.826965,-12.233765,0,42.71643975503421,10.098953770811399
2207505403648987392,349.2843012159449,63.24641102241697,3.887045210484741,0.12197585,31.80789651370302,0.12827976,10.908574348457723,0.1337112,,,18.23859,19.322592,16.82781,953.917628954194,2.477805,254.906055009863,14.295641,1472.4288850188304,16.510315,1.8107799,-98.58545,237.40329,10.284773,-1,38.791519970684504,13.303620360673479
2012276913594378752,352.0481331515839,60.05771300094874,4.659714998997323,0.016122064,39.27990784440513,0.016169554,12.2120239245208,0.015405358,12.954762,0.14028035,7.1655397,7.69659,6.4783025,2.5628948390398547E7,2889.7588,1.1396746959763387E7,5317.631,2.0315954548670452E7,11074.448,1.2373781,-82.85331,197.91963,-4.3160605,-1,39.96065005932723,12.42366495606268
2015724191783657216,351.5633623290175,61.93182589898927,3.2558688276200587,0.06826686,25.799131881585314,0.07488478,8.121470904734517,0.070192814,,,17.324396,18.503576,15.700938,2214.0561588223363,2.7792075,541.9835355166153,15.192434,4157.027126028962,60.701267,2.1223538,-120.45183,282.5082,3.7441912,-1,37.562944794600064,11.824675521862849
1939712960089310720,358.3795781410923,48.44066523462908,12.154475843060506,0.024129251,113.14811733032143,0.019596875,23.562356425771156,0.019168716,,,14.994365,16.553541,13.781151,18932.18261662446,9.607782,3265.884072344297,12.822821,24361.1634273474,26.153416,1.4592637,-31.432318,73.63109,-18.961002,0,44.129858658311015,9.189754838699212
1945284456085276160,357.101539955188,52.402294756839844,3.948398887201878,0.102052934,32.41580680213059,0.09758715,7.403326978167337,0.09385115,,,17.84025,19.580044,16.598629,1376.7241925141896,1.7606202,201.09424028635217,6.576414,1818.4707184780689,7.2748423,1.466935,-98.7338,229.62349,-40.85309,-1,38.918603977856385,8.888476925489854
1945095756703572096,357.1626350549168,52.27893606036424,5.408750027206795,0.08641684,47.2237407869905,0.08175101,11.04624926906261,0.07745589,,,17.500967,19.117552,16.288906,1881.7406428314002,1.7083036,307.89029563671227,8.512284,2418.7770140503485,8.608125,1.4490134,-72.067116,167.55595,-30.232754,-1,41.3889982439453,9.68142684125026
2012331575639275520,352.88485583348864,60.64619670474219,3.654788251844387,0.16832604,29.212208068219805,0.18662278,8.075944080810492,0.16827083,,,18.721571,20.502707,17.432043,611.3905090934189,1.111174,85.96755971208037,5.232272,843.997662896591,6.39561,1.5210658,-108.1799,251.296,-3.4445176,-1,37.889912663518466,10.47496358997473
2012315357838533248,353.08617469075034,60.48622145564559,4.004457141560379,0.111888245,32.73813529259773,0.121331856,10.04390693016223,0.110979274,,,17.86191,19.579262,16.56664,1349.5296338871165,1.5755816,201.23917553652439,8.059861,1872.843826876053,8.962535,1.5368932,-98.91285,229.26335,-3.9386945,-1,38.755355799683215,11.889962064679777
2015411445144628864,352.8295906250164,61.2092846995778,5.129788538212644,0.07143832,43.39742250861837,0.07668782,13.099545113610498,0.06665339,,,17.412369,19.177794,16.145761,2041.7330875828263,1.9379448,291.27225924328405,5.291254,2759.647785363148,9.84075,1.4942796,-77.53554,178.85583,-0.6014643,-1,40.10383572459674,12.10537342854523
384462726191905792,0.6490499540142303,42.80977841820343,13.423901593244864,0.19671983,125.33409772116111,0.14849773,24.943672198458913,0.11871729,,,18.215984,20.75776,16.776659,973.9864898963218,1.5516502,67.96937387179612,6.777616,1543.4558675494686,8.6987095,1.6544636,-28.03295,64.540825,-24.45383,-1,44.260051835962095,8.808522537411939
1944210856001829248,357.92053724857413,51.38378497233651,10.867749359627027,0.02191745,96.77875066225727,0.019594027,17.01367147938943,0.018978678,,,14.74863,16.108925,13.600166,23740.76734723434,7.709873,4918.66205933255,10.7592535,28780.05706983207,21.42876,1.4194453,-36.11486,82.98816,-16.598536,-1,42.2145181750084,7.421297949968341
1997816510323430528,355.9201606378331,56.665314091767065,5.236066918633537,0.32516152,44.875609689091554,0.30741006,9.384762509857731,0.30161774,,,19.805565,21.370611,18.411245,225.2788774223525,0.70759696,38.65203883706103,4.8373375,342.4993058995887,5.2996597,1.691909,-76.42426,174.2368,-16.59489,-1,40.62810936507445,8.496489747044796
2011319548203043584,354.66258089640246,59.47123672400698,15.596691208112551,0.11158204,142.87437856833566,0.119053066,35.344244287279224,0.11122698,,,17.753351,20.152702,16.303745,1491.4405533188954,1.891267,118.6686644910853,7.318174,2385.9433150008736,9.629454,1.679324,-25.85458,58.624947,-2.3534405,0,43.42534922851452,10.7425569704853
383985164484357632,1.5846601642313374,40.89880293112324,8.556798256973448,0.01747596,77.0221925978217,0.014912171,12.146550552598722,0.013387314,-75.547646,0.11911985,6.6288276,7.1754947,5.927335,4.201610400246166E7,4147.9473,1.8417005008410078E7,8239.073,3.374615654574927E7,14276.707,1.241504,-43.99999,99.69944,-42.210396,-1,42.67033219528269,6.729194919346404
1945436433509785088,358.2471301810976,53.12644490691933,11.983978936633145,0.066381395,110.90707038282667,0.058393344,21.967363988043385,0.05293215,,,16.961441,18.946566,15.63771,3092.9313073921376,2.2913065,360.40478661779395,8.206052,4406.301410702717,10.3860035,1.5411613,-33.705887,75.27333,-12.683195,0,43.87121231441471,8.689571243572475
2015814764053656448,353.5490430526432,62.52262000813115,3.5369169217167546,0.0888023,28.194874114685383,0.097041085,7.014551411169598,0.09482869,,,17.78819,19.238905,16.624413,1444.3442745542932,1.4384575,275.33100944503144,7.1153407,1775.7954564570825,9.709217,1.4201092,-115.675865,257.94073,4.8089514,-1,37.78911666025722,9.401485550807811
1999119332824363392,356.408395614353,58.13486672690271,5.2776733963181,0.014583878,46.00595036342168,0.014410594,10.769529385457133,0.014855765,,,14.13414,15.018396,13.207559,41811.03514271301,8.620414,13429.458895031721,12.841486,41317.56857782109,25.53517,1.3093919,-77.86485,172.3215,-12.002541,-1,41.32310386501318,9.67332220847655
2011704136754297984,355.8701286335395,59.80481914851254,14.49402999805243,0.012013388,132.6518212450319,0.012677583,29.53240954243389,0.013056183,-0.82300967,0.3852232,11.230753,11.934436,10.42388,606241.1441689337,175.81993,229954.75287957245,111.07609,536545.1286262504,247.69766,1.2643481,-28.56887,62.75738,-2.3435874,0,43.38558925313811,9.65897775121184
2016664441722803072,354.04338598920975,63.1982871484877,5.467282223703095,0.010934121,47.75176080543769,0.010665034,12.438023764601132,0.011277058,-2.7925665,1.0219868,11.764893,12.181716,11.185674,370672.0056477542,192.3775,183117.7672895162,335.66354,266004.2635493511,295.8354,1.2116427,-76.01535,166.28802,4.9650106,-1,41.40371749324761,10.78453262115525
2011503063566928384,356.52535899149217,59.69074362030969,3.4052352750337027,0.023748048,28.287293201413874,0.023924638,6.1169763225798235,0.023074092,,,15.265656,16.18794,14.31459,14746.331643575686,4.595571,4573.412348986934,10.831612,14904.664412176237,15.281781,1.3208761,-122.93702,266.4686,-10.971921,-1,39.37909286344291,8.51551885630091
395696646953688448,0.6531341448217566,51.94534767748246,16.747236281735127,0.013605808,156.51357066431646,0.011929869,25.936484678859337,0.011582462,0.68197703,0.3210096,10.779128,11.435329,10.003095,918957.5960397827,111.48194,364153.887327018,130.79037,790533.9045459123,191.93375,1.2565191,-25.135136,53.12047,-10.57759,0,44.30270979944816,7.341577788227612
393017579491591168,2.016316534758042,47.27540325612333,15.384582712051817,0.07589417,144.88222224728378,0.06977378,22.54436781701463,0.06687559,,,17.037243,19.276394,15.659717,2884.3615118278444,2.5415475,265.98611336365644,10.097952,4317.891400991196,13.419578,1.5892174,-26.877268,56.75586,-16.775066,0,44.64273740173948,6.9466237936730675
420881854142706048,0.4966844069496109,55.72809396415965,3.9805198318985027,0.036288355,33.912096504711826,0.031426217,5.044656312917683,0.031883616,,,15.992451,17.141428,14.928886,7550.34214821828,3.2253528,1900.4023394048318,7.552837,8464.543629028563,9.147326,1.3727783,-109.28049,224.43011,-28.321955,-1,40.38650640407838,6.00776907024067
385502112574538624,3.8297972093961317,43.74311976598612,23.29978838490985,0.022458557,220.13123497271894,0.01950494,30.18893200965771,0.016281959,,,14.372857,16.12985,13.107457,33558.61668903204,22.505058,4824.768708480683,19.808466,45308.03627181456,67.664085,1.4938877,-17.864521,36.532043,-13.72209,0,44.78691335151612,6.142104650704904
1999570334449695744,359.38420000277995,59.948622132744475,5.900597025504042,0.14215448,51.10223997261635,0.12906532,8.029645254455803,0.12593085,,,18.437231,20.455597,17.121267,794.4275095746309,1.3072917,89.77962610530142,6.618319,1123.7029268739022,7.6128874,1.5274931,-74.835526,151.91489,-6.5631623,-1,41.054939850462205,6.450922760311134
2011620402073281408,359.1990567232475,60.47184532536019,5.974288111723918,0.021932531,53.17337089684902,0.0230523,9.99952124395341,0.022503672,,,14.921788,16.245466,13.787692,20240.976006780103,9.063551,4337.410710673507,11.935578,24214.83282331986,24.894789,1.4106159,-73.98654,150.0635,-4.9321613,0,42.19193753144906,7.934407177000718
1999292849501896704,359.73655300476423,59.234344776462684,3.817173867942668,0.07399152,32.09310442932592,0.08277326,5.063606379668167,0.06745496,,,17.174324,18.69304,15.979662,2542.245058435185,1.9799638,455.19855419913495,7.8079233,3215.8318927805176,13.279118,1.4440112,-115.72938,234.63727,-13.505584,-1,39.855772059270905,6.2883895233741125
420400508566252416,1.4100958927859164,54.550361393419884,3.630857628768617,0.08263641,31.32257193182818,0.07232831,5.0042046125204696,0.07486287,,,17.603746,19.04529,16.434555,1711.7822584178004,1.376487,329.07970529079176,6.6817355,2115.127029170801,7.175706,1.4278724,-120.75057,244.74998,-37.030853,-1,40.89494556828979,6.533520800495287
